epoch,fp_index,stability,x1,x2,x3,eig1_re,eig2_re,eig3_re,eig1_im,eig2_im,eig3_im,animal,day
pre,1,unstable,-1.4540267935454727,-1.4451571060601716,-1.4563773986861246,-0.14721602412020515,0.6763946141114133,0.6763946141114133,0.0,3.4518691482846413,-3.4518691482846413,Animal4,Day11
pre,2,unstable,0.488715137784523,0.4654926027681757,0.4868682265206556,0.021812341899402225,0.0767829352306666,0.0767829352306666,0.0,4.067161202816242,-4.067161202816242,Animal4,Day11
pre,3,stable,1.071475127264937,0.9187389818480509,1.0628026167933533,-0.026378472511370703,-0.024462194333993104,-0.024462194333993104,0.0,4.150709103604746,-4.150709103604746,Animal4,Day11
post,1,unstable,-1.5162157089830843,-1.5172074851848198,-1.5192195854404704,-1.1604135232313544,-1.1604135232313544,1.3877379636025546,0.8577836012063748,-0.8577836012063748,0.0,Animal4,Day11
post,2,unstable,-3.7869588293868626,3.4521697533091356,-3.125074352436574,7.393226048355311,-0.6452115260658404,-6.924991782246331,0.0,0.0,0.0,Animal4,Day11
