equation,feature,pre,post,delta,|delta|,animal,day
dx2/dt,x1 x2,-0.5459713140709329,-0.8369132708411257,-0.29094195677019274,0.29094195677019274,Animal4,Day4
dx3/dt,x2 x3,-0.9541864397610951,-1.211101069656777,-0.2569146298956819,0.2569146298956819,Animal4,Day4
dx1/dt,x1 x3,0.07787436954807417,-0.1686186336954583,-0.24649300324353246,0.24649300324353246,Animal4,Day4
dx1/dt,x1,-2.1437084090445944,-1.9133142668962926,0.23039414214830178,0.23039414214830178,Animal4,Day4
dx1/dt,x1 x2,1.130858913543881,1.3430447962666074,0.21218588272272654,0.21218588272272654,Animal4,Day4
dx1/dt,x2,3.292128442060398,3.1016115690666606,-0.19051687299373743,0.19051687299373743,Animal4,Day4
dx3/dt,x1 x3,0.16161548405713302,0.32084547677647923,0.1592299927193462,0.1592299927193462,Animal4,Day4
dx3/dt,x1 x2,-0.05130582031890255,0.09903298768855318,0.15033880800745572,0.15033880800745572,Animal4,Day4
dx1/dt,x2^2,-0.23048474067059058,-0.0873003787722755,0.14318436189831507,0.14318436189831507,Animal4,Day4
dx2/dt,x2 x3,0.9184981654436183,1.0544336508500567,0.1359354854064384,0.1359354854064384,Animal4,Day4
dx2/dt,x2,0.0,0.13567608690832467,0.13567608690832467,0.13567608690832467,Animal4,Day4
dx1/dt,x3,-0.8076531124541266,-0.6883734940990187,0.11927961835510792,0.11927961835510792,Animal4,Day4
dx2/dt,x3,2.6260416788679852,2.507711268890641,-0.11833040997734434,0.11833040997734434,Animal4,Day4
dx3/dt,x3,2.136871873885898,2.027730700045148,-0.10914117384074995,0.10914117384074995,Animal4,Day4
dx3/dt,1,0.4940552144929398,0.3893757810097597,-0.1046794334831801,0.1046794334831801,Animal4,Day4
dx1/dt,x1^2,-0.19379680746570102,-0.28801816586099094,-0.09422135839528992,0.09422135839528992,Animal4,Day4
dx1/dt,1,-0.47484937431634855,-0.386668109923665,0.08818126439268353,0.08818126439268353,Animal4,Day4
dx1/dt,x2 x3,-0.3502922237278753,-0.42662642722946614,-0.07633420350159087,0.07633420350159087,Animal4,Day4
dx2/dt,x1 x3,-0.18481712676325918,-0.11738447984709122,0.06743264691616796,0.06743264691616796,Animal4,Day4
dx3/dt,x3^2,0.0,0.06425671630992513,0.06425671630992513,0.06425671630992513,Animal4,Day4
dx2/dt,x1^2,0.27176171107390384,0.3282099566081214,0.05644824553421757,0.05644824553421757,Animal4,Day4
dx3/dt,x2,-3.284741080473572,-3.340476579330954,-0.05573549885738194,0.05573549885738194,Animal4,Day4
dx2/dt,x3^2,-0.26782130881801,-0.21317087640423074,0.05465043241377923,0.05465043241377923,Animal4,Day4
dx3/dt,x1^2,-0.0968268305107016,-0.14247080911097879,-0.04564397860027719,0.04564397860027719,Animal4,Day4
dx1/dt,x3^2,0.16262422320868947,0.1258017183443562,-0.03682250486433328,0.03682250486433328,Animal4,Day4
dx3/dt,x2^2,0.3470680722919652,0.3767465201870477,0.029678447895082505,0.029678447895082505,Animal4,Day4
dx2/dt,x2^2,-0.18346876635267623,-0.2112062292162716,-0.02773746286359538,0.02773746286359538,Animal4,Day4
dx2/dt,x1,-2.6168410893028926,-2.6384506512097445,-0.021609561906851926,0.021609561906851926,Animal4,Day4
dx3/dt,x1,0.8277461762870785,0.8231285707858648,-0.004617605501213706,0.004617605501213706,Animal4,Day4
