epoch,fp_index,stability,x1,x2,x3,eig1_re,eig2_re,eig3_re,eig1_im,eig2_im,eig3_im,animal,day
pre,1,unstable,-1.1341065586644814,-1.132753476494453,-1.1336745834723465,-0.36222402288692224,0.6911985462174729,0.6911985462174729,0.0,2.707645987605482,-2.707645987605482,Animal4,Day7
post,1,unstable,-0.3333553333286942,-0.2189437734833023,-0.33449582188353544,0.02575967900833709,0.02575967900833709,0.04014957752350497,3.4799978472243716,-3.4799978472243716,0.0,Animal4,Day7
