equation,feature,pre,post,delta,|delta|,animal,day
dx1/dt,x1 x3,-0.18876170977939774,0.1236539195258344,0.31241562930523215,0.31241562930523215,Animal4,Day1
dx1/dt,x1^2,-0.08627249034816604,-0.3653939827111267,-0.2791214923629607,0.2791214923629607,Animal4,Day1
dx3/dt,x1,0.9250250819270824,1.1522469267378481,0.22722184481076568,0.22722184481076568,Animal4,Day1
dx1/dt,x1,-1.6485397622123676,-1.447669174578751,0.20087058763361654,0.20087058763361654,Animal4,Day1
dx3/dt,x3,1.6157550334638247,1.4358499956245694,-0.17990503783925527,0.17990503783925527,Animal4,Day1
dx2/dt,x1,-2.7067050732052302,-2.880760575374218,-0.1740555021689878,0.1740555021689878,Animal4,Day1
dx2/dt,x3,2.718392470400886,2.8891133494897914,0.17072087908890543,0.17072087908890543,Animal4,Day1
dx1/dt,1,-0.2167883297798985,-0.05068571914408401,0.1661026106358145,0.1661026106358145,Animal4,Day1
dx3/dt,x1 x2,0.26857079593750544,0.11421433299244012,-0.15435646294506533,0.15435646294506533,Animal4,Day1
dx1/dt,x3,-0.9961607258633761,-1.1490324156781284,-0.1528716898147523,0.1528716898147523,Animal4,Day1
dx2/dt,x1 x2,-0.7721357813405388,-0.6245976389662989,0.1475381423742399,0.1475381423742399,Animal4,Day1
dx1/dt,x2,3.233019253536033,3.379403821119197,0.14638456758316387,0.14638456758316387,Animal4,Day1
dx3/dt,x3^2,0.1390807033400465,0.2725508969128834,0.13347019357283693,0.13347019357283693,Animal4,Day1
dx2/dt,x1^2,0.2088442487852645,0.33617806762083935,0.12733381883557485,0.12733381883557485,Animal4,Day1
dx3/dt,x1^2,-0.09308909851236485,-0.20511321826753867,-0.11202411975517382,0.11202411975517382,Animal4,Day1
dx3/dt,x1 x3,0.0,0.09729342550788915,0.09729342550788915,0.09729342550788915,Animal4,Day1
dx3/dt,x2^2,0.21533855854050757,0.3104700539836347,0.09513149544312713,0.09513149544312713,Animal4,Day1
dx2/dt,x3^2,-0.2450111478372686,-0.3400548516788299,-0.09504370384156127,0.09504370384156127,Animal4,Day1
dx3/dt,1,0.15914166805113572,0.06643369958339253,-0.0927079684677432,0.0927079684677432,Animal4,Day1
dx3/dt,x2,-3.208507813151013,-3.2973692749561727,-0.08886146180515953,0.08886146180515953,Animal4,Day1
dx2/dt,x1 x3,0.0,-0.08866078275152676,-0.08866078275152676,0.08866078275152676,Animal4,Day1
dx2/dt,x2^2,0.0,-0.08075951048521626,-0.08075951048521626,0.08075951048521626,Animal4,Day1
dx1/dt,x3^2,0.17480420193669077,0.22351145465329508,0.04870725271660431,0.04870725271660431,Animal4,Day1
dx1/dt,x2^2,-0.21715075829652972,-0.26575369914559077,-0.048602940849061055,0.048602940849061055,Animal4,Day1
dx1/dt,x2 x3,-0.26490420010774046,-0.3113574900206786,-0.04645328991293812,0.04645328991293812,Animal4,Day1
dx3/dt,x2 x3,-0.8898495436839698,-0.8641704924997349,0.02567905118423497,0.02567905118423497,Animal4,Day1
dx2/dt,x2 x3,0.802675096936669,0.793939528489343,-0.008735568447326036,0.008735568447326036,Animal4,Day1
dx1/dt,x1 x2,0.9208761753310947,0.9212804763414454,0.0004043010103507161,0.0004043010103507161,Animal4,Day1
