equation,feature,pre,post,delta,|delta|,animal,day
dx3/dt,x2,-3.6080839701111596,-3.2000768112910287,0.40800715882013083,0.40800715882013083,Animal4,Day5
dx2/dt,x2^2,-0.3674647986801848,0.0,0.3674647986801848,0.3674647986801848,Animal4,Day5
dx3/dt,x3,2.133064545458867,1.793269782483864,-0.3397947629750031,0.3397947629750031,Animal4,Day5
dx2/dt,x1 x2,-0.5774296762826753,-0.8795332246341391,-0.3021035483514638,0.3021035483514638,Animal4,Day5
dx3/dt,x2^2,0.5763150316784151,0.2769517096531153,-0.29936332202529986,0.29936332202529986,Animal4,Day5
dx2/dt,x2,0.1833065251273005,-0.10586131060640191,-0.2891678357337024,0.2891678357337024,Animal4,Day5
dx1/dt,x1^2,-0.3930262088639532,-0.14385447814690477,0.2491717307170484,0.2491717307170484,Animal4,Day5
dx2/dt,x1,-2.819290636695268,-2.6026052418746786,0.21668539482058957,0.21668539482058957,Animal4,Day5
dx3/dt,x1,1.0294637809710179,0.8284994251805375,-0.20096435579048033,0.20096435579048033,Animal4,Day5
dx3/dt,x1 x2,-0.1993625242813744,0.0,0.1993625242813744,0.1993625242813744,Animal4,Day5
dx1/dt,x2^2,-0.11401844621287052,-0.3034824969308983,-0.18946405071802777,0.18946405071802777,Animal4,Day5
dx1/dt,x1 x3,0.0,-0.18257456348050702,-0.18257456348050702,0.18257456348050702,Animal4,Day5
dx2/dt,x1^2,0.414491352715356,0.2656638100996802,-0.14882754261567577,0.14882754261567577,Animal4,Day5
dx1/dt,x2,3.231816528860792,3.3788602666245957,0.14704373776380386,0.14704373776380386,Animal4,Day5
dx1/dt,x1 x2,1.2301712033284193,1.3769859621046736,0.14681475877625427,0.14681475877625427,Animal4,Day5
dx2/dt,x1 x3,-0.23358933216204064,-0.09631008603875338,0.13727924612328726,0.13727924612328726,Animal4,Day5
dx3/dt,x2 x3,-1.069845037651202,-1.205482071755091,-0.13563703410388883,0.13563703410388883,Animal4,Day5
dx3/dt,x3^2,0.0,0.07439040005646662,0.07439040005646662,0.07439040005646662,Animal4,Day5
dx3/dt,x1^2,-0.15324567229812408,-0.07905209607786733,0.07419357622025675,0.07419357622025675,Animal4,Day5
dx2/dt,x3,2.643887761699762,2.706028958216358,0.06214119651659633,0.06214119651659633,Animal4,Day5
dx3/dt,x1 x3,0.305819637139444,0.36657386902617745,0.060754231886733456,0.060754231886733456,Animal4,Day5
dx1/dt,x2 x3,-0.30495823897707786,-0.3380368756089864,-0.03307863663190852,0.03307863663190852,Animal4,Day5
dx2/dt,x2 x3,1.0342414684268022,1.0041260245519077,-0.03011544387489451,0.03011544387489451,Animal4,Day5
dx2/dt,x3^2,-0.26403491706812077,-0.2935330537557558,-0.029498136687635013,0.029498136687635013,Animal4,Day5
dx1/dt,x3^2,0.13528405340343752,0.16266881867958416,0.02738476527614664,0.02738476527614664,Animal4,Day5
dx3/dt,1,0.4036415224749989,0.4273316273696578,0.023690104894658892,0.023690104894658892,Animal4,Day5
dx1/dt,1,-0.38525635649893897,-0.4058189820063055,-0.02056262550736654,0.02056262550736654,Animal4,Day5
dx1/dt,x1,-1.9068622625419733,-1.9273405513768807,-0.02047828883490732,0.02047828883490732,Animal4,Day5
dx1/dt,x3,-0.8474035266729807,-0.8506815124268486,-0.0032779857538679513,0.0032779857538679513,Animal4,Day5
