equation,feature,pre,post,delta,|delta|,animal,day
dx1/dt,x1,-1.5214526127625112,-3.1042710109833527,-1.5828183982208415,1.5828183982208415,Animal3,Day13
dx3/dt,x3,1.5143488825998404,2.8817793831105103,1.36743050051067,1.36743050051067,Animal3,Day13
dx1/dt,x2,2.8127057173134657,3.4585816026822847,0.6458758853688189,0.6458758853688189,Animal3,Day13
dx3/dt,x2 x3,-0.6868504452651211,-0.21000735028107526,0.4768430949840458,0.4768430949840458,Animal3,Day13
dx1/dt,x1 x2,0.6761800312913312,0.23193718310754752,-0.4442428481837837,0.4442428481837837,Animal3,Day13
dx1/dt,x2 x3,0.0,-0.2672929303914003,-0.2672929303914003,0.2672929303914003,Animal3,Day13
dx1/dt,x3,-0.7328188510640922,-0.9644054118629337,-0.23158656079884155,0.23158656079884155,Animal3,Day13
dx2/dt,x2,0.0,-0.20547118290925392,-0.20547118290925392,0.20547118290925392,Animal3,Day13
dx3/dt,x1 x2,0.0,0.19306539161261363,0.19306539161261363,0.19306539161261363,Animal3,Day13
dx2/dt,x1 x2,-0.48458659414413685,-0.2986629494738038,0.18592364467033307,0.18592364467033307,Animal3,Day13
dx3/dt,x2,-2.7593170829213913,-2.9417942325508752,-0.18247714962948391,0.18247714962948391,Animal3,Day13
dx1/dt,1,-0.27458615582233087,-0.09810652596344133,0.17647962985888954,0.17647962985888954,Animal3,Day13
dx2/dt,x2 x3,0.486311456551206,0.31372948661553945,-0.17258196993566655,0.17258196993566655,Animal3,Day13
dx3/dt,1,0.22546603257713232,0.09408518805899845,-0.13138084451813387,0.13138084451813387,Animal3,Day13
dx3/dt,x1 x3,0.13062376928767505,0.0,-0.13062376928767505,0.13062376928767505,Animal3,Day13
dx2/dt,x3,2.546496133227044,2.6743059721306044,0.12780983890356046,0.12780983890356046,Animal3,Day13
dx1/dt,x3^2,0.0,0.12513559121849027,0.12513559121849027,0.12513559121849027,Animal3,Day13
dx1/dt,x2^2,-0.0916169040217178,0.0,0.0916169040217178,0.0916169040217178,Animal3,Day13
dx3/dt,x2^2,0.08809361057763386,0.0,-0.08809361057763386,0.08809361057763386,Animal3,Day13
dx3/dt,x1,0.7187182707605291,0.6356370475181814,-0.08308122324234768,0.08308122324234768,Animal3,Day13
dx3/dt,x1^2,0.0,-0.08111731539184246,-0.08111731539184246,0.08111731539184246,Animal3,Day13
dx1/dt,x1^2,-0.059302683240395594,0.0,0.059302683240395594,0.059302683240395594,Animal3,Day13
dx3/dt,x3^2,0.055395643424158786,0.0,-0.055395643424158786,0.055395643424158786,Animal3,Day13
dx2/dt,x3^2,-0.07458797534143659,-0.12205860533205859,-0.047470629990622,0.047470629990622,Animal3,Day13
dx2/dt,x1^2,0.07742842921429477,0.11653501083544102,0.03910658162114625,0.03910658162114625,Animal3,Day13
dx2/dt,x1,-2.545216293145463,-2.5322313596546446,0.012984933490818307,0.012984933490818307,Animal3,Day13
