epoch,fp_index,stability,x1,x2,x3,eig1_re,eig2_re,eig3_re,eig1_im,eig2_im,eig3_im,animal,day
pre,1,unstable,-1.0893234546936317,-0.9358780718320089,-1.091030895222439,-0.12083680038685748,0.002775410684246138,0.002775410684246138,0.0,2.841129211943738,-2.841129211943738,Animal3,Day11
pre,2,unstable,0.1029760081679195,0.14666275390164196,0.10354608018674331,-0.012470962570720667,-0.012470962570720667,0.09204180648334162,3.7780231785565785,-3.7780231785565785,0.0,Animal3,Day11
post,1,stable,-0.6627948410037439,-0.4960262867827543,-0.6581180359815252,-0.022201282913777987,-0.022201282913777987,-0.06031195490904328,3.1429387277230254,-3.1429387277230254,0.0,Animal3,Day11
post,2,unstable,0.6335661707107081,0.5297495396038497,0.6222045389433427,0.034765338081653496,0.034765338081653496,0.06190736881163091,4.02598352747744,-4.02598352747744,0.0,Animal3,Day11
post,3,unstable,-2.259095167412418,-2.7339461663630615,-2.383279645837239,-0.8221807158029726,-0.8221807158029726,1.1918557917170542,0.8211289765834672,-0.8211289765834672,0.0,Animal3,Day11
