equation,feature,pre,post,delta,|delta|,animal,day
dx2/dt,x1,-2.524622274957779,-1.5903794357653886,0.9342428391923905,0.9342428391923905,Animal3,Day2
dx1/dt,x2,3.1951787721900677,3.881478188144518,0.6862994159544504,0.6862994159544504,Animal3,Day2
dx2/dt,x2,0.11430516320950217,-0.26005023294267254,-0.3743553961521747,0.3743553961521747,Animal3,Day2
dx3/dt,x3,2.9589700525673788,3.207044857869593,0.24807480530221415,0.24807480530221415,Animal3,Day2
dx1/dt,x1,-3.0508069517937093,-3.2491857032537363,-0.19837875146002704,0.19837875146002704,Animal3,Day2
dx3/dt,x1,0.4958585487404143,0.32390292797173803,-0.17195562076867626,0.17195562076867626,Animal3,Day2
dx2/dt,x3,2.3831467107327904,2.2527004899954854,-0.13044622073730494,0.13044622073730494,Animal3,Day2
dx3/dt,x2,-3.2921940611942015,-3.170714759537068,0.12147930165713339,0.12147930165713339,Animal3,Day2
dx3/dt,x1 x3,0.27238678792027604,0.3753600674212139,0.10297327950093788,0.10297327950093788,Animal3,Day2
dx1/dt,1,-0.07792806831819923,0.0,0.07792806831819923,0.07792806831819923,Animal3,Day2
dx2/dt,x1 x2,-0.29854690655679283,-0.22995317400190568,0.06859373255488715,0.06859373255488715,Animal3,Day2
dx2/dt,x1^2,0.059719144783154564,0.0,-0.059719144783154564,0.059719144783154564,Animal3,Day2
dx3/dt,x2 x3,-0.42086047670911825,-0.46258273387046417,-0.04172225716134592,0.04172225716134592,Animal3,Day2
dx1/dt,x2^2,-0.08867521294643836,-0.1256352149137366,-0.03696000196729825,0.03696000196729825,Animal3,Day2
dx2/dt,x2 x3,0.3092485222432749,0.3363685118720916,0.027119989628816676,0.027119989628816676,Animal3,Day2
dx1/dt,x1 x3,-0.22664659006649124,-0.20814832660545904,0.0184982634610322,0.0184982634610322,Animal3,Day2
dx2/dt,x3^2,-0.06252284162212732,-0.07670815048316099,-0.014185308861033669,0.014185308861033669,Animal3,Day2
dx3/dt,x2^2,0.08099860774940795,0.0692908849437384,-0.011707722805669549,0.011707722805669549,Animal3,Day2
dx1/dt,x3,-0.3697092481974682,-0.38127662901006776,-0.01156738081259956,0.01156738081259956,Animal3,Day2
dx3/dt,1,0.06222870740214971,0.05945311058558903,-0.0027755968165606784,0.0027755968165606784,Animal3,Day2
dx1/dt,x1 x2,0.4192949162103294,0.4177477089893711,-0.001547207220958302,0.001547207220958302,Animal3,Day2
