equation,feature,pre,post,delta,|delta|,animal,day
dx3/dt,x3,1.3280951476466674,2.6755296770813373,1.34743452943467,1.34743452943467,Animal3,Day12
dx1/dt,x1 x3,0.31825656297299304,-0.3805792017965394,-0.6988357647695325,0.6988357647695325,Animal3,Day12
dx1/dt,x1,-1.3503105594505553,-1.8659444868338009,-0.5156339273832455,0.5156339273832455,Animal3,Day12
dx3/dt,x1,0.7390675366942987,0.2792383259281672,-0.4598292107661315,0.4598292107661315,Animal3,Day12
dx2/dt,x3,2.607218171253104,2.1561196191690177,-0.45109855208408645,0.45109855208408645,Animal3,Day12
dx1/dt,1,-0.4325015592780059,0.0,0.4325015592780059,0.4325015592780059,Animal3,Day12
dx3/dt,x2 x3,-0.6559465628531199,-0.2794688294828482,0.37647773337027174,0.37647773337027174,Animal3,Day12
dx2/dt,x1,-2.5849999866268045,-2.211433550744395,0.37356643588240956,0.37356643588240956,Animal3,Day12
dx3/dt,x2,-2.666095198935983,-3.0259510688085838,-0.35985586987260065,0.35985586987260065,Animal3,Day12
dx3/dt,1,0.2748859331032319,0.0,-0.2748859331032319,0.2748859331032319,Animal3,Day12
dx1/dt,x1 x2,0.6284224233028395,0.3601533496461421,-0.2682690736566974,0.2682690736566974,Animal3,Day12
dx2/dt,x2 x3,0.4238083801601542,0.240306825284965,-0.1835015548751892,0.1835015548751892,Animal3,Day12
dx2/dt,x2,0.0,0.1469784474397319,0.1469784474397319,0.1469784474397319,Animal3,Day12
dx2/dt,x1 x2,-0.36801273375093196,-0.22741612459317978,0.14059660915775218,0.14059660915775218,Animal3,Day12
dx3/dt,x1 x2,0.0,0.12359152658104686,0.12359152658104686,0.12359152658104686,Animal3,Day12
dx3/dt,x1 x3,0.0,0.11163872420203907,0.11163872420203907,0.11163872420203907,Animal3,Day12
dx2/dt,x1 x3,0.0,0.09882527329510242,0.09882527329510242,0.09882527329510242,Animal3,Day12
dx3/dt,x3^2,0.08871347680036097,0.0,-0.08871347680036097,0.08871347680036097,Animal3,Day12
dx1/dt,x2 x3,0.0,0.07716218849587565,0.07716218849587565,0.07716218849587565,Animal3,Day12
dx3/dt,x2^2,0.07344767587234358,0.0,-0.07344767587234358,0.07344767587234358,Animal3,Day12
dx2/dt,x1^2,0.055907747245555375,0.0,-0.055907747245555375,0.055907747245555375,Animal3,Day12
dx1/dt,x1^2,-0.05122158205840195,0.0,0.05122158205840195,0.05122158205840195,Animal3,Day12
dx1/dt,x2,2.8661463787950487,2.832204971335755,-0.03394140745929386,0.03394140745929386,Animal3,Day12
dx1/dt,x3,-0.7884963384102847,-0.7551810420874401,0.03331529632284458,0.03331529632284458,Animal3,Day12
dx1/dt,x2^2,-0.11052543226890543,-0.08219077286213139,0.028334659406774043,0.028334659406774043,Animal3,Day12
dx2/dt,x3^2,-0.07829777299881933,-0.05186452902830742,0.026433243970511916,0.026433243970511916,Animal3,Day12
