epoch,fp_index,stability,x1,x2,x3,eig1_re,eig2_re,eig3_re,eig1_im,eig2_im,eig3_im,animal,day
pre,1,unstable,-1.4207352636512447,-1.422261578411879,-1.4207957828085231,-0.14933617202155738,-0.14933617202155738,0.11760918039311824,2.903904193166287,-2.903904193166287,0.0,Animal3,Day5
post,1,unstable,-1.6134937735156751,-1.6160573981401374,-1.6150116096455456,-0.0891226667407109,-0.0891226667407109,0.0290103515769587,2.9716720688630285,-2.9716720688630285,0.0,Animal3,Day5
