equation,feature,pre,post,delta,|delta|,animal,day
dx1/dt,x1,-1.6371232319518518,-3.220541977698428,-1.583418745746576,1.583418745746576,Animal3,Day8
dx1/dt,x2,2.70665991453322,3.756817949228576,1.050158034695356,1.050158034695356,Animal3,Day8
dx3/dt,x3,1.7822131086698525,2.7869310620399284,1.0047179533700759,1.0047179533700759,Animal3,Day8
dx2/dt,x1,-2.785589882570008,-1.786173235776093,0.999416646793915,0.999416646793915,Animal3,Day8
dx3/dt,x1,0.8989818326804253,0.35995318511897567,-0.5390286475614496,0.5390286475614496,Animal3,Day8
dx1/dt,x3,-0.7531036034112606,-0.3508386412373211,0.4022649621739395,0.4022649621739395,Animal3,Day8
dx2/dt,x3,2.6303151033802616,2.2539074482054136,-0.3764076551748481,0.3764076551748481,Animal3,Day8
dx2/dt,x2,0.16062427715217936,-0.2046894639230321,-0.3653137410752115,0.3653137410752115,Animal3,Day8
dx1/dt,x1^2,-0.17838003181671636,0.0,0.17838003181671636,0.17838003181671636,Animal3,Day8
dx3/dt,x1 x2,-0.11850102598091217,0.05708407547396588,0.17558510145487805,0.17558510145487805,Animal3,Day8
dx3/dt,x2,-2.9699806071362382,-3.139547062112249,-0.16956645497601075,0.16956645497601075,Animal3,Day8
dx3/dt,x2^2,0.20218925276570196,0.05195786680512854,-0.15023138596057342,0.15023138596057342,Animal3,Day8
dx2/dt,x1^2,0.1422744892874352,0.0,-0.1422744892874352,0.1422744892874352,Animal3,Day8
dx1/dt,x1 x2,0.5693062461677388,0.4293785085736073,-0.13992773759413152,0.13992773759413152,Animal3,Day8
dx2/dt,x1 x2,-0.3329475407060454,-0.22003594845307686,0.11291159225296851,0.11291159225296851,Animal3,Day8
dx3/dt,x2 x3,-0.5556574490436382,-0.4453358263244396,0.11032162271919865,0.11032162271919865,Animal3,Day8
dx3/dt,x3^2,0.1188433620353879,0.051141018578414806,-0.0677023434569731,0.0677023434569731,Animal3,Day8
dx3/dt,1,0.0,0.058770168374745774,0.058770168374745774,0.058770168374745774,Animal3,Day8
dx3/dt,x1 x3,0.24004939843347745,0.18246964332991936,-0.05757975510355809,0.05757975510355809,Animal3,Day8
dx2/dt,x2^2,-0.05751203550313736,0.0,0.05751203550313736,0.05751203550313736,Animal3,Day8
dx2/dt,x2 x3,0.38447521823903297,0.33701706036171664,-0.04745815787731633,0.04745815787731633,Animal3,Day8
dx2/dt,x3^2,-0.12272313113562973,-0.08394058572791484,0.03878254540771489,0.03878254540771489,Animal3,Day8
dx1/dt,x2^2,-0.10705104830447121,-0.13369551958931145,-0.026644471284840238,0.026644471284840238,Animal3,Day8
dx1/dt,x1 x3,-0.17958564069233632,-0.20021922958237673,-0.02063358889004041,0.02063358889004041,Animal3,Day8
