equation,feature,pre,post,delta,|delta|,animal,day
dx2/dt,x2 x3,0.8183128821274072,0.4733427893672524,-0.3449700927601548,0.3449700927601548,Animal3,Day11
dx1/dt,x1 x3,0.19127660076868683,-0.15267422551833779,-0.3439508262870246,0.3439508262870246,Animal3,Day11
dx1/dt,x1 x2,1.0008378798672595,0.7169004447367451,-0.2839374351305144,0.2839374351305144,Animal3,Day11
dx1/dt,x2 x3,-0.1732480615523081,0.08101924724742969,0.2542673087997378,0.2542673087997378,Animal3,Day11
dx1/dt,x1^2,-0.2943299095473877,-0.06753580432145342,0.22679410522593427,0.22679410522593427,Animal3,Day11
dx3/dt,x2 x3,-0.9522030967939826,-0.7404354546829415,0.21176764211104115,0.21176764211104115,Animal3,Day11
dx2/dt,x1 x2,-0.6010004887040836,-0.39377411388762046,0.20722637481646317,0.20722637481646317,Animal3,Day11
dx3/dt,x2^2,0.2723338399450557,0.08760524682198209,-0.18472859312307363,0.18472859312307363,Animal3,Day11
dx2/dt,x1 x3,-0.1777156366479068,0.0,0.1777156366479068,0.1777156366479068,Animal3,Day11
dx2/dt,x1^2,0.21243565911559378,0.06096551019619838,-0.15147014891939542,0.15147014891939542,Animal3,Day11
dx3/dt,x1,0.8741262636292386,0.7586791103401176,-0.11544715328912103,0.11544715328912103,Animal3,Day11
dx2/dt,x2^2,-0.11071836247009412,0.0,0.11071836247009412,0.11071836247009412,Animal3,Day11
dx3/dt,x2,-2.7984358398545255,-2.6888634833664278,0.10957235648809771,0.10957235648809771,Animal3,Day11
dx1/dt,x1,-1.2773601433573334,-1.37737977836176,-0.10001963500442668,0.10001963500442668,Animal3,Day11
dx3/dt,x1^2,-0.06778525076894093,0.0,0.06778525076894093,0.06778525076894093,Animal3,Day11
dx3/dt,x3,1.3374199168631888,1.3959676021106393,0.058547685247450465,0.058547685247450465,Animal3,Day11
dx2/dt,x3^2,-0.14725187888390975,-0.09959780457670879,0.047654074307200964,0.047654074307200964,Animal3,Day11
dx1/dt,x3,-0.786746646479888,-0.8327453882377536,-0.04599874175786556,0.04599874175786556,Animal3,Day11
dx2/dt,x3,2.5913074795411863,2.62544300937411,0.03413552983292378,0.03413552983292378,Animal3,Day11
dx1/dt,x2^2,-0.17569611098129082,-0.14617618294538065,0.029519928035910165,0.029519928035910165,Animal3,Day11
dx3/dt,x3^2,0.1350942902816785,0.10863066654714262,-0.026463623734535868,0.026463623734535868,Animal3,Day11
dx1/dt,x2,2.792333061973914,2.771239856960769,-0.021093205013145155,0.021093205013145155,Animal3,Day11
dx3/dt,x1 x3,0.21730191364275195,0.19835940205998942,-0.018942511582762528,0.018942511582762528,Animal3,Day11
dx3/dt,1,0.18748359281799173,0.17439524085084865,-0.013088351967143086,0.013088351967143086,Animal3,Day11
dx1/dt,1,-0.20415289819149188,-0.2162663623989968,-0.01211346420750492,0.01211346420750492,Animal3,Day11
dx2/dt,x1,-2.6032039605888464,-2.5937829340321295,0.00942102655671695,0.00942102655671695,Animal3,Day11
