equation,feature,pre,post,delta,|delta|,animal,day
dx3/dt,x3,2.46218468239521,1.9577854668251988,-0.504399215570011,0.504399215570011,Animal2,Day4
dx1/dt,x1,-2.572934343292065,-2.172658650093031,0.4002756931990339,0.4002756931990339,Animal2,Day4
dx1/dt,x2 x3,-0.22496354900416637,0.156750306628697,0.38171385563286336,0.38171385563286336,Animal2,Day4
dx1/dt,x1 x3,-0.11869422900140707,-0.4097843023840267,-0.2910900733826196,0.2910900733826196,Animal2,Day4
dx3/dt,x2,-3.4857399782102054,-3.2403932124293044,0.24534676578090098,0.24534676578090098,Animal2,Day4
dx2/dt,x2,0.0,-0.21617034211598668,-0.21617034211598668,0.21617034211598668,Animal2,Day4
dx3/dt,x1 x3,0.3322303871296455,0.13463233393746551,-0.19759805319217996,0.19759805319217996,Animal2,Day4
dx2/dt,x3,2.5378413892729488,2.7258233331098443,0.18798194383689548,0.18798194383689548,Animal2,Day4
dx2/dt,x1^2,0.2309890645014142,0.07723190951815115,-0.15375715498326306,0.15375715498326306,Animal2,Day4
dx3/dt,x2^2,0.2541698356301508,0.11175772073982816,-0.14241211489032263,0.14241211489032263,Animal2,Day4
dx3/dt,x1^2,-0.1321548131475168,0.0,0.1321548131475168,0.1321548131475168,Animal2,Day4
dx2/dt,x1 x2,-0.6672697960404984,-0.5403339123109141,0.1269358837295843,0.1269358837295843,Animal2,Day4
dx1/dt,x3^2,0.10584091118749367,0.0,-0.10584091118749367,0.10584091118749367,Animal2,Day4
dx2/dt,x2 x3,0.6405608960839648,0.5372200551642676,-0.1033408409196972,0.1033408409196972,Animal2,Day4
dx3/dt,x1,0.9027976540239526,0.8052154732728496,-0.09758218075110303,0.09758218075110303,Animal2,Day4
dx3/dt,x2 x3,-0.8991097190592254,-0.8102368571586428,0.08887286190058263,0.08887286190058263,Animal2,Day4
dx1/dt,x1^2,-0.0870214216378337,0.0,0.0870214216378337,0.0870214216378337,Animal2,Day4
dx1/dt,x3,-0.860573110277207,-0.947183870870438,-0.08661076059323103,0.08661076059323103,Animal2,Day4
dx2/dt,x2^2,0.0,0.08002121270284462,0.08002121270284462,0.08002121270284462,Animal2,Day4
dx1/dt,x2,3.583804587420661,3.514134234835952,-0.06967035258470933,0.06967035258470933,Animal2,Day4
dx1/dt,x2^2,-0.20025136783004366,-0.2595459492794221,-0.059294581449378436,0.059294581449378436,Animal2,Day4
dx3/dt,x3^2,0.08734774876004099,0.14129614305717247,0.05394839429713148,0.05394839429713148,Animal2,Day4
dx3/dt,1,0.23034201402502166,0.17758248183025727,-0.0527595321947644,0.0527595321947644,Animal2,Day4
dx2/dt,x1,-2.542922841718459,-2.498413245741019,0.044509595977439975,0.044509595977439975,Animal2,Day4
dx2/dt,x3^2,-0.20519402214131968,-0.16273761290827748,0.0424564092330422,0.0424564092330422,Animal2,Day4
dx1/dt,1,-0.21797146939417783,-0.18383790829793945,0.034133561096238385,0.034133561096238385,Animal2,Day4
dx1/dt,x1 x2,0.823166167229221,0.7950878933873728,-0.028078273841848134,0.028078273841848134,Animal2,Day4
dx3/dt,x1 x2,0.08270198407910367,0.05628150701917303,-0.02642047705993064,0.02642047705993064,Animal2,Day4
