equation,feature,pre,post,delta,|delta|,animal,day
dx1/dt,x2,3.7251584609008,3.4521653868173465,-0.27299307408345364,0.27299307408345364,Animal2,Day3
dx1/dt,x1,-2.70921647033361,-2.4747072202421614,0.23450925009144852,0.23450925009144852,Animal2,Day3
dx3/dt,x2,-3.5349424086570487,-3.308768064505456,0.22617434415159288,0.22617434415159288,Animal2,Day3
dx1/dt,x1 x2,1.1932206469187208,0.9965403515375139,-0.1966802953812069,0.1966802953812069,Animal2,Day3
dx3/dt,x3,2.528624137855976,2.346508178533564,-0.1821159593224122,0.1821159593224122,Animal2,Day3
dx1/dt,x2^2,-0.5188483142873749,-0.3488559491153689,0.169992365172006,0.169992365172006,Animal2,Day3
dx3/dt,x1 x2,-0.06004509710105054,0.10630130998730372,0.16634640708835427,0.16634640708835427,Animal2,Day3
dx3/dt,x2^2,0.4302395862777939,0.28178620414185407,-0.14845338213593984,0.14845338213593984,Animal2,Day3
dx3/dt,x2 x3,-1.0777259769843477,-0.9294268122602288,0.14829916472411886,0.14829916472411886,Animal2,Day3
dx1/dt,x2 x3,0.0,-0.10511605795238588,-0.10511605795238588,0.10511605795238588,Animal2,Day3
dx3/dt,x1 x3,0.23221246126547967,0.14028854559533957,-0.0919239156701401,0.0919239156701401,Animal2,Day3
dx1/dt,x3^2,0.06821508268449473,0.12885956771963067,0.060644485035135934,0.060644485035135934,Animal2,Day3
dx3/dt,1,0.335561578942164,0.28411034130831164,-0.05145123763385234,0.05145123763385234,Animal2,Day3
dx3/dt,x1^2,-0.07708453015425346,-0.1126851789941144,-0.03560064883986094,0.03560064883986094,Animal2,Day3
dx3/dt,x3^2,0.07975869008372902,0.11024569370221728,0.03048700361848826,0.03048700361848826,Animal2,Day3
dx1/dt,1,-0.3223919824915364,-0.29403269144221966,0.028359291049316726,0.028359291049316726,Animal2,Day3
dx3/dt,x1,0.8836002142106725,0.8611489679426712,-0.022451246268001324,0.022451246268001324,Animal2,Day3
dx1/dt,x3,-0.8673715724146374,-0.8863081166061703,-0.0189365441915329,0.0189365441915329,Animal2,Day3
dx2/dt,x1,-2.5228463182743943,-2.5123475144044733,0.01049880386992097,0.01049880386992097,Animal2,Day3
dx1/dt,x1 x3,-0.16527479590136748,-0.17482774393352157,-0.00955294803215409,0.00955294803215409,Animal2,Day3
dx2/dt,x1^2,0.25054990237190944,0.241816560988205,-0.008733341383704435,0.008733341383704435,Animal2,Day3
dx2/dt,x1 x2,-0.725712640346545,-0.7180664145963598,0.007646225750185254,0.007646225750185254,Animal2,Day3
dx2/dt,x3,2.6400792798087984,2.6331276798952024,-0.006951599913596063,0.006951599913596063,Animal2,Day3
dx2/dt,x2 x3,0.8006722414219359,0.7948450213282728,-0.005827220093663099,0.005827220093663099,Animal2,Day3
dx2/dt,x3^2,-0.3129959701515395,-0.3098311210443211,0.003164849107218426,0.003164849107218426,Animal2,Day3
dx1/dt,x1^2,-0.0852391374646542,-0.0821374334222325,0.003101704042421702,0.003101704042421702,Animal2,Day3
dx2/dt,x2,-0.10603581852213584,-0.10634432277025241,-0.00030850424811657007,0.00030850424811657007,Animal2,Day3
