epoch,fp_index,stability,x1,x2,x3,eig1_re,eig2_re,eig3_re,eig1_im,eig2_im,eig3_im,animal,day
pre,1,unstable,-0.495651661580073,-0.47951864105060094,-0.4969138592746629,-0.11242854601537977,-0.11242854601537977,0.05820319669438369,3.292931406796972,-3.292931406796972,0.0,Animal2,Day6
post,1,unstable,-1.352139530738929,-1.3674706759835284,-1.3570742546233248,-0.9662915121847797,-0.9662915121847797,0.6443806870540361,1.69996729991432,-1.69996729991432,0.0,Animal2,Day6
