equation,feature,pre,post,delta,|delta|,animal,day
dx3/dt,x2,-3.726584342388411,-3.1134660247815313,0.6131183176068795,0.6131183176068795,Animal2,Day5
dx3/dt,x1,1.2314841748179917,0.7277292640539408,-0.5037549107640509,0.5037549107640509,Animal2,Day5
dx2/dt,x2,0.227062250365353,-0.15222918509973715,-0.37929143546509014,0.37929143546509014,Animal2,Day5
dx3/dt,x3,2.2451434392915717,1.888648425133615,-0.3564950141579566,0.3564950141579566,Animal2,Day5
dx1/dt,x3,-1.1472370919104429,-0.8047007941283103,0.34253629778213257,0.34253629778213257,Animal2,Day5
dx2/dt,x1,-2.856107884614702,-2.5148849569158913,0.3412229276988108,0.3412229276988108,Animal2,Day5
dx3/dt,x2^2,0.4661646121625624,0.193360834984756,-0.27280377717780635,0.27280377717780635,Animal2,Day5
dx2/dt,x2^2,-0.18304424829359817,0.05984142978617978,0.24288567807977796,0.24288567807977796,Animal2,Day5
dx1/dt,x2,3.2495494570513426,3.403151920152488,0.15360246310114523,0.15360246310114523,Animal2,Day5
dx1/dt,x1 x3,-0.3639616095388199,-0.22434548174333996,0.13961612779547994,0.13961612779547994,Animal2,Day5
dx2/dt,x1^2,0.3127263786483141,0.17362388779568946,-0.13910249085262463,0.13910249085262463,Animal2,Day5
dx3/dt,x1 x3,0.1605038926711703,0.2986239818940452,0.13812008922287491,0.13812008922287491,Animal2,Day5
dx1/dt,x1,-1.962275548848447,-2.092673156490392,-0.1303976076419453,0.1303976076419453,Animal2,Day5
dx1/dt,x2^2,-0.1794742909491163,-0.3040551403046206,-0.12458084935550431,0.12458084935550431,Animal2,Day5
dx1/dt,x1^2,-0.22944883142807984,-0.10760314915703931,0.12184568227104053,0.12184568227104053,Animal2,Day5
dx1/dt,x2 x3,-0.2710081868868605,-0.1496322757438988,0.1213759111429617,0.1213759111429617,Animal2,Day5
dx3/dt,1,0.11355098163038632,0.22901639964132933,0.11546541801094301,0.11546541801094301,Animal2,Day5
dx1/dt,x3^2,0.19769422678536405,0.09059018458396723,-0.10710404220139683,0.10710404220139683,Animal2,Day5
dx3/dt,x2 x3,-1.0064927491282318,-1.099777032717451,-0.09328428358921914,0.09328428358921914,Animal2,Day5
dx2/dt,x1 x2,-0.6769982815211464,-0.7490006089809687,-0.07200232745982227,0.07200232745982227,Animal2,Day5
dx2/dt,x2 x3,0.8268181826801115,0.7620005602030065,-0.06481762247710499,0.06481762247710499,Animal2,Day5
dx3/dt,x3^2,0.12210487317797043,0.1735939379294509,0.051489064751480476,0.051489064751480476,Animal2,Day5
dx3/dt,x1^2,-0.1018191004161547,-0.05199289014989488,0.04982621026625982,0.04982621026625982,Animal2,Day5
dx1/dt,1,-0.1875463073955757,-0.2304371943932011,-0.04289088699762539,0.04289088699762539,Animal2,Day5
dx1/dt,x1 x2,1.0868072649213998,1.124957986578716,0.038150721657316256,0.038150721657316256,Animal2,Day5
dx2/dt,x3^2,-0.2658816891816908,-0.24004771246886866,0.025833976712822143,0.025833976712822143,Animal2,Day5
dx2/dt,x3,2.659138961153246,2.6737920222647764,0.01465306111153053,0.01465306111153053,Animal2,Day5
dx3/dt,x1 x2,0.09647355129313152,0.0835894605986521,-0.01288409069447942,0.01288409069447942,Animal2,Day5
