equation,feature,pre,post,delta,|delta|,animal,day
dx1/dt,x2,2.8791321108015584,3.1770447836123474,0.29791267281078904,0.29791267281078904,Animal5,Day11
dx1/dt,x3,-0.4749367373325422,-0.7310443660514298,-0.25610762871888754,0.25610762871888754,Animal5,Day11
dx2/dt,x1,-2.6617514118081305,-2.474353989192107,0.18739742261602332,0.18739742261602332,Animal5,Day11
dx2/dt,x2,0.18433637879684545,0.0,-0.18433637879684545,0.18433637879684545,Animal5,Day11
dx2/dt,x2 x3,0.4282944598341226,0.5879303974417378,0.15963593760761519,0.15963593760761519,Animal5,Day11
dx3/dt,x1 x3,0.2605894744370341,0.1225341897477646,-0.13805528468926953,0.13805528468926953,Animal5,Day11
dx1/dt,x1,-2.145279185349939,-2.26322372843676,-0.1179445430868209,0.1179445430868209,Animal5,Day11
dx3/dt,x2 x3,-0.627256598591264,-0.7423986386632485,-0.11514204007198447,0.11514204007198447,Animal5,Day11
dx1/dt,x2^2,-0.13726213155168063,-0.22920989440792497,-0.09194776285624434,0.09194776285624434,Animal5,Day11
dx1/dt,x1 x2,0.6627853131009739,0.7488282438135798,0.08604293071260594,0.08604293071260594,Animal5,Day11
dx3/dt,1,0.08548075852492586,0.1698202287661043,0.08433947024117845,0.08433947024117845,Animal5,Day11
dx2/dt,x1 x3,0.08343938912072546,0.0,-0.08343938912072546,0.08343938912072546,Animal5,Day11
dx1/dt,1,-0.07157807742344839,-0.15102375437748639,-0.079445676954038,0.079445676954038,Animal5,Day11
dx3/dt,x1 x2,0.0,0.0587767907779162,0.0587767907779162,0.0587767907779162,Animal5,Day11
dx1/dt,x1^2,-0.10469178907126674,-0.05153642719767139,0.05315536187359535,0.05315536187359535,Animal5,Day11
dx1/dt,x3^2,0.0,0.05264922564245183,0.05264922564245183,0.05264922564245183,Animal5,Day11
dx2/dt,x3^2,-0.12284110806675158,-0.17050779611223407,-0.04766668804548249,0.04766668804548249,Animal5,Day11
dx2/dt,x1 x2,-0.501294628326394,-0.5438302123324871,-0.04253558400609303,0.04253558400609303,Animal5,Day11
dx3/dt,x2^2,0.1480810931655234,0.1880548310241861,0.039973737858662706,0.039973737858662706,Animal5,Day11
dx3/dt,x2,-3.0940665591099035,-3.133073631493618,-0.03900707238371437,0.03900707238371437,Animal5,Day11
dx3/dt,x1,0.5723698149517586,0.6083503007769161,0.03598048582515745,0.03598048582515745,Animal5,Day11
dx3/dt,x3^2,0.08502945331610558,0.11445884155451001,0.029429388238404436,0.029429388238404436,Animal5,Day11
dx3/dt,x3,2.2684390002808423,2.289171651842827,0.02073265156198456,0.02073265156198456,Animal5,Day11
dx1/dt,x1 x3,-0.31433976556829346,-0.3314965717131585,-0.017156806144865033,0.017156806144865033,Animal5,Day11
dx2/dt,x1^2,0.14263059670066336,0.13442909322339525,-0.008201503477268113,0.008201503477268113,Animal5,Day11
dx2/dt,x3,2.48127911312647,2.4862639541631566,0.004984841036686394,0.004984841036686394,Animal5,Day11
