equation,feature,pre,post,delta,|delta|,animal,day
dx3/dt,x2,-4.683434373071389,-2.665620442944429,2.01781393012696,2.01781393012696,Animal5,Day3
dx3/dt,x3,3.6397875987266395,1.6431946122126977,-1.9965929865139418,1.9965929865139418,Animal5,Day3
dx2/dt,x2,1.3925520353211542,0.0918200984584889,-1.3007319368626653,1.3007319368626653,Animal5,Day3
dx1/dt,x1,-2.7775025837451865,-1.803580326060572,0.9739222576846145,0.9739222576846145,Animal5,Day3
dx2/dt,x1,-3.7823629011657336,-2.912471957270863,0.8698909438948705,0.8698909438948705,Animal5,Day3
dx3/dt,x1,1.5079798247015455,0.7130560984908849,-0.7949237262106605,0.7949237262106605,Animal5,Day3
dx2/dt,x3,2.1880899476428204,2.878986936271994,0.6908969886291736,0.6908969886291736,Animal5,Day3
dx1/dt,x2,3.5984850912320834,3.274613362021585,-0.3238717292104982,0.3238717292104982,Animal5,Day3
dx2/dt,x1 x2,-0.3911435258680572,-0.10783161766211159,0.2833119082059456,0.2833119082059456,Animal5,Day3
dx1/dt,x3,-0.7545582448331031,-0.9884458800613686,-0.2338876352282655,0.2338876352282655,Animal5,Day3
dx2/dt,x1^2,0.24941581864141338,0.05312966334758448,-0.1962861552938289,0.1962861552938289,Animal5,Day3
dx3/dt,x2^2,0.173065990006848,0.0,-0.173065990006848,0.173065990006848,Animal5,Day3
dx2/dt,x2 x3,0.26723819250808445,0.1251545370694108,-0.14208365543867366,0.14208365543867366,Animal5,Day3
dx1/dt,x1 x3,0.0565401970435583,-0.08176741147011121,-0.13830760851366952,0.13830760851366952,Animal5,Day3
dx2/dt,x1 x3,0.1245346225291752,0.0,-0.1245346225291752,0.1245346225291752,Animal5,Day3
dx3/dt,x2 x3,-0.23093748461100005,-0.12457255931597935,0.1063649252950207,0.1063649252950207,Animal5,Day3
dx3/dt,1,0.09254260335779599,0.0,-0.09254260335779599,0.09254260335779599,Animal5,Day3
dx1/dt,x1 x2,0.3028320181911451,0.21556670195011376,-0.08726531624103132,0.08726531624103132,Animal5,Day3
dx3/dt,x1^2,-0.08015022124896119,0.0,0.08015022124896119,0.08015022124896119,Animal5,Day3
dx1/dt,x2 x3,0.0,0.0793806109966334,0.0793806109966334,0.0793806109966334,Animal5,Day3
dx2/dt,x2^2,-0.07674806147294672,0.0,0.07674806147294672,0.07674806147294672,Animal5,Day3
dx3/dt,x3^2,0.0,0.06804084149733725,0.06804084149733725,0.06804084149733725,Animal5,Day3
dx1/dt,x1^2,-0.1151394829680844,-0.06791849548977781,0.047220987478306595,0.047220987478306595,Animal5,Day3
dx2/dt,x3^2,-0.11593561697022323,-0.0700018689245502,0.04593374804567303,0.04593374804567303,Animal5,Day3
dx1/dt,x2^2,-0.13117745802971223,-0.10616370048947914,0.025013757540233092,0.025013757540233092,Animal5,Day3
