equation,feature,pre,post,delta,|delta|,animal,day
dx3/dt,x2 x3,-1.2288787578476401,0.0,1.2288787578476401,1.2288787578476401,Animal5,Day2
dx3/dt,x1 x3,0.6921858712359142,-0.09516925386752235,-0.7873551251034366,0.7873551251034366,Animal5,Day2
dx1/dt,x1 x2,0.9818371005355481,0.3172588347956508,-0.6645782657398973,0.6645782657398973,Animal5,Day2
dx2/dt,x1 x2,-0.7654572214877745,-0.15107125393125095,0.6143859675565235,0.6143859675565235,Animal5,Day2
dx1/dt,x1,-2.288248958731441,-1.7080383292375028,0.5802106294939384,0.5802106294939384,Animal5,Day2
dx2/dt,x2 x3,0.7131967272345923,0.16224215605808381,-0.5509545711765085,0.5509545711765085,Animal5,Day2
dx3/dt,x1,0.41182695987963475,0.906993666416693,0.49516670653705824,0.49516670653705824,Animal5,Day2
dx2/dt,x1,-2.3043136499443793,-2.7682777311045563,-0.46396408116017707,0.46396408116017707,Animal5,Day2
dx3/dt,x3,1.9987598035967897,1.5847705616655887,-0.413989241931201,0.413989241931201,Animal5,Day2
dx1/dt,x1 x3,-0.31895238998868586,0.0,0.31895238998868586,0.31895238998868586,Animal5,Day2
dx2/dt,x3,2.497630446942965,2.775866684782821,0.27823623783985596,0.27823623783985596,Animal5,Day2
dx1/dt,x3,-0.5388346120187454,-0.7996426083844731,-0.2608079963657277,0.2608079963657277,Animal5,Day2
dx1/dt,1,-0.24810482459175545,0.0,0.24810482459175545,0.24810482459175545,Animal5,Day2
dx3/dt,x2,-2.5665769859022443,-2.7890880678790753,-0.222511081976831,0.222511081976831,Animal5,Day2
dx2/dt,x2,-0.19563217922786097,0.0,0.19563217922786097,0.19563217922786097,Animal5,Day2
dx3/dt,1,0.1651077752038221,0.0,-0.1651077752038221,0.1651077752038221,Animal5,Day2
dx3/dt,x2^2,0.14463640430752325,0.0,-0.14463640430752325,0.14463640430752325,Animal5,Day2
dx3/dt,x3^2,0.1976926532573271,0.05648113188854503,-0.14121152136878207,0.14121152136878207,Animal5,Day2
dx2/dt,x2^2,0.10510283648934446,0.0,-0.10510283648934446,0.10510283648934446,Animal5,Day2
dx1/dt,x2^2,-0.24836405343814885,-0.1634281583916604,0.08493589504648846,0.08493589504648846,Animal5,Day2
dx2/dt,x3^2,-0.19271336245289938,-0.11859736697465353,0.07411599547824585,0.07411599547824585,Animal5,Day2
dx2/dt,x1 x3,0.0,0.06688475664477858,0.06688475664477858,0.06688475664477858,Animal5,Day2
dx1/dt,x1^2,-0.061211140217970195,-0.11892147868962032,-0.05771033847165012,0.05771033847165012,Animal5,Day2
dx2/dt,x1^2,0.11733094784930474,0.06310707724617452,-0.05422387060313022,0.05422387060313022,Animal5,Day2
dx1/dt,x2,3.0059797941912834,3.0587520433163764,0.05277224912509304,0.05277224912509304,Animal5,Day2
