equation,feature,pre,post,delta,|delta|,animal,day
dx3/dt,x2,-2.8719825863574027,-4.215545108814679,-1.343562522457276,1.343562522457276,Animal6,Day13
dx1/dt,x2,2.7431472707556144,3.7591816180119295,1.0160343472563151,1.0160343472563151,Animal6,Day13
dx3/dt,x3,1.2691689066745337,2.0054941536474016,0.7363252469728678,0.7363252469728678,Animal6,Day13
dx1/dt,x1,-1.197245500749418,-1.8036854702512075,-0.6064399695017895,0.6064399695017895,Animal6,Day13
dx1/dt,x1 x2,0.3998411689771037,0.9638418373026099,0.5640006683255061,0.5640006683255061,Animal6,Day13
dx1/dt,x1 x3,0.13466474575736406,-0.3995620181154519,-0.534226763872816,0.534226763872816,Animal6,Day13
dx2/dt,x2 x3,0.2681862444089885,0.801648391047543,0.5334621466385545,0.5334621466385545,Animal6,Day13
dx2/dt,x1 x2,-0.25571249502089094,-0.7793827172014199,-0.5236702221805289,0.5236702221805289,Animal6,Day13
dx2/dt,x1,-2.827953071566725,-3.3510651307131436,-0.5231120591464187,0.5231120591464187,Animal6,Day13
dx3/dt,x1,1.2034182207772353,1.6264907954621246,0.42307257468488935,0.42307257468488935,Animal6,Day13
dx3/dt,x2 x3,-0.5043049827144628,-0.9097614318912837,-0.4054564491768209,0.4054564491768209,Animal6,Day13
dx2/dt,x3,2.716661734654251,3.1210599545606343,0.40439821990638336,0.40439821990638336,Animal6,Day13
dx1/dt,x3,-1.1228838819979965,-1.5087230300922987,-0.3858391480943022,0.3858391480943022,Animal6,Day13
dx3/dt,x1 x2,-0.12765561185678184,0.18141344654842384,0.3090690584052057,0.3090690584052057,Animal6,Day13
dx1/dt,x2 x3,0.0978304731304586,-0.18730896307590636,-0.28513943620636495,0.28513943620636495,Animal6,Day13
dx3/dt,x1 x3,0.0,0.28230124091881564,0.28230124091881564,0.28230124091881564,Animal6,Day13
dx2/dt,x3^2,-0.09778855224108012,-0.3256916886348442,-0.22790313639376408,0.22790313639376408,Animal6,Day13
dx1/dt,x3^2,0.0,0.2272321646824416,0.2272321646824416,0.2272321646824416,Animal6,Day13
dx2/dt,x1^2,0.1644325146364958,0.3877064906261527,0.2232739759896569,0.2232739759896569,Animal6,Day13
dx3/dt,x1^2,-0.05640050721479815,-0.2408364848087586,-0.18443597759396047,0.18443597759396047,Animal6,Day13
dx2/dt,x2,0.11563682340611292,0.2640856700409438,0.14844884663483088,0.14844884663483088,Animal6,Day13
dx3/dt,x2^2,0.26190809630567713,0.40701274111973296,0.14510464481405583,0.14510464481405583,Animal6,Day13
dx1/dt,x2^2,-0.13827411618638788,-0.27364197177878746,-0.13536785559239958,0.13536785559239958,Animal6,Day13
dx3/dt,1,0.1195873798178264,0.0,-0.1195873798178264,0.1195873798178264,Animal6,Day13
dx1/dt,1,-0.1361531064208956,-0.07226859595368003,0.06388451046721556,0.06388451046721556,Animal6,Day13
dx3/dt,x3^2,0.16862791960694853,0.13213439804971885,-0.03649352155722968,0.03649352155722968,Animal6,Day13
dx2/dt,x2^2,-0.0642995841787239,-0.09322674129617757,-0.028927157117453667,0.028927157117453667,Animal6,Day13
dx1/dt,x1^2,-0.20916865258019643,-0.18967181404570252,0.01949683853449391,0.01949683853449391,Animal6,Day13
