equation,feature,pre,post,delta,|delta|,animal,day
dx1/dt,x1 x2,1.0849278708656265,0.07738722240335583,-1.0075406484622706,1.0075406484622706,Animal6,Day4
dx3/dt,x2 x3,-1.0038572215329227,0.0,1.0038572215329227,1.0038572215329227,Animal6,Day4
dx2/dt,x1 x2,-0.8372218053947552,-0.10331712945280826,0.733904675941947,0.733904675941947,Animal6,Day4
dx2/dt,x2 x3,0.8060381079241152,0.1105369776924735,-0.6955011302316417,0.6955011302316417,Animal6,Day4
dx3/dt,1,0.4293776961750874,0.0,-0.4293776961750874,0.4293776961750874,Animal6,Day4
dx1/dt,1,-0.4166257273500574,0.0,0.4166257273500574,0.4166257273500574,Animal6,Day4
dx3/dt,x2^2,0.3476344069198418,0.0,-0.3476344069198418,0.3476344069198418,Animal6,Day4
dx2/dt,x1^2,0.31763667904911586,0.0,-0.31763667904911586,0.31763667904911586,Animal6,Day4
dx3/dt,x1,0.9258820802172827,1.2204133692032282,0.2945312889859455,0.2945312889859455,Animal6,Day4
dx1/dt,x2^2,-0.2792706540852824,0.0,0.2792706540852824,0.2792706540852824,Animal6,Day4
dx1/dt,x1,-1.359414042825554,-1.6282991804477345,-0.2688851376221806,0.2688851376221806,Animal6,Day4
dx2/dt,x3^2,-0.2911732565721307,-0.06029063308867091,0.2308826234834598,0.2308826234834598,Animal6,Day4
dx3/dt,x2,-2.988597612654985,-3.1856028877867884,-0.19700527513180344,0.19700527513180344,Animal6,Day4
dx2/dt,x1,-2.770024083503478,-2.585932782694005,0.18409130080947333,0.18409130080947333,Animal6,Day4
dx1/dt,x3^2,0.14530940631202346,0.0,-0.14530940631202346,0.14530940631202346,Animal6,Day4
dx1/dt,x1^2,-0.11727218545716123,0.0,0.11727218545716123,0.11727218545716123,Animal6,Day4
dx1/dt,x2 x3,-0.1152507679400534,0.0,0.1152507679400534,0.1152507679400534,Animal6,Day4
dx1/dt,x2,2.8872565439390447,2.7727345495712967,-0.11452199436774801,0.11452199436774801,Animal6,Day4
dx1/dt,x3,-0.9626834655962148,-0.872520381237379,0.0901630843588358,0.0901630843588358,Animal6,Day4
dx3/dt,x1^2,-0.08598975301780365,0.0,0.08598975301780365,0.08598975301780365,Animal6,Day4
dx1/dt,x1 x3,0.0,-0.07341497379480637,-0.07341497379480637,0.07341497379480637,Animal6,Day4
dx3/dt,x3,1.4914154940293058,1.5615973379374704,0.07018184390816451,0.07018184390816451,Animal6,Day4
dx2/dt,x1 x3,0.0,0.057518650197714044,0.057518650197714044,0.057518650197714044,Animal6,Day4
dx2/dt,x3,2.7600168714586206,2.7617925741859604,0.0017757027273397341,0.0017757027273397341,Animal6,Day4
