epoch,fp_index,stability,x1,x2,x3,eig1_re,eig2_re,eig3_re,eig1_im,eig2_im,eig3_im,animal,day
pre,1,unstable,-1.7450569211026357,-1.8482403016077205,-1.7518109640261381,-1.9892227212899332,-0.29777554235134646,1.9468419548344935,0.0,0.0,0.0,Animal6,Day9
post,1,unstable,-1.5725910343234204,-1.4906037382789123,-1.5589971435049097,-0.5465389208863287,-0.5465389208863287,0.22223265795817157,2.5854810960480368,-2.5854810960480368,0.0,Animal6,Day9
post,2,stable,0.3756785707589997,0.33925951072413835,0.37409871452161914,-0.09359992229055852,-0.09359992229055852,-0.06905073293487016,3.862251755662156,-3.862251755662156,0.0,Animal6,Day9
