equation,feature,pre,post,delta,|delta|,animal,day
dx3/dt,x2,-3.7435008809202794,-3.423562982010783,0.31993789890949653,0.31993789890949653,Animal1,Day4
dx1/dt,x2,3.6161806634461704,3.4556357224062406,-0.16054494103992978,0.16054494103992978,Animal1,Day4
dx2/dt,x1 x2,-0.3754828510522731,-0.5161747569121699,-0.14069190585989677,0.14069190585989677,Animal1,Day4
dx1/dt,1,-0.11718614797379577,-0.2530773442602355,-0.1358911962864397,0.1358911962864397,Animal1,Day4
dx3/dt,1,0.12391540834429549,0.23834734317750014,0.11443193483320466,0.11443193483320466,Animal1,Day4
dx3/dt,x1,1.1319657078083045,1.0196682069559349,-0.11229750085236967,0.11229750085236967,Animal1,Day4
dx3/dt,x2 x3,-0.9458013728852805,-1.051348452100997,-0.10554707921571649,0.10554707921571649,Animal1,Day4
dx1/dt,x2^2,-0.13874927763643224,-0.23056776877080545,-0.09181849113437321,0.09181849113437321,Animal1,Day4
dx2/dt,x2^2,-0.1918189214924635,-0.10065646118262092,0.09116246030984257,0.09116246030984257,Animal1,Day4
dx3/dt,x1 x2,-0.1807094127265407,-0.0906913832664817,0.090018029460059,0.090018029460059,Animal1,Day4
dx3/dt,x3,1.9214711335154246,1.8326223124076468,-0.08884882110777781,0.08884882110777781,Animal1,Day4
dx2/dt,x1,-2.83309511350467,-2.7622717315952325,0.07082338190943727,0.07082338190943727,Animal1,Day4
dx2/dt,x2,0.07072194363924067,0.0,-0.07072194363924067,0.07072194363924067,Animal1,Day4
dx1/dt,x1 x2,1.090303255795785,1.160335156702814,0.07003190090702893,0.07003190090702893,Animal1,Day4
dx2/dt,x3^2,-0.15222445239590454,-0.2177939936627897,-0.06556954126688516,0.06556954126688516,Animal1,Day4
dx1/dt,x1^2,-0.3815230137280063,-0.3174776192655947,0.06404539446241159,0.06404539446241159,Animal1,Day4
dx3/dt,x1 x3,0.13396010829849622,0.07164228799398656,-0.062317820304509663,0.062317820304509663,Animal1,Day4
dx1/dt,x3^2,0.06062391705368195,0.12290107375593597,0.06227715670225402,0.06227715670225402,Animal1,Day4
dx3/dt,x2^2,0.36389174250010287,0.30253069321745035,-0.06136104928265251,0.06136104928265251,Animal1,Day4
dx2/dt,x1 x3,-0.13423851423765704,-0.07462188856372215,0.05961662567393489,0.05961662567393489,Animal1,Day4
dx2/dt,x2 x3,0.6676431738806177,0.7268521209905036,0.05920894710988589,0.05920894710988589,Animal1,Day4
dx3/dt,x3^2,0.16254833154185186,0.20396112283135306,0.041412791289501205,0.041412791289501205,Animal1,Day4
dx1/dt,x1,-1.8303141300984807,-1.7896382320714708,0.04067589802700988,0.04067589802700988,Animal1,Day4
dx1/dt,x3,-1.0837013680696876,-1.1094511420066033,-0.025749773936915688,0.025749773936915688,Animal1,Day4
dx2/dt,x3,2.7771862505785996,2.7848493275056603,0.007663076927060697,0.007663076927060697,Animal1,Day4
dx1/dt,x2 x3,-0.1664496139924755,-0.16803913288178352,-0.001589518889308028,0.001589518889308028,Animal1,Day4
dx2/dt,x1^2,0.20198713191374146,0.2021953014598092,0.00020816954606775462,0.00020816954606775462,Animal1,Day4
